142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,144,145,80,145,145,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,144,80,80,90,80,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,144,145,80,145,145,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,144,145,90,145,90,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,154,155,155,155,155,
142,142,142,142,142,142,102,103,102,103,102,103,122,142,54,56,142,123,102,103,102,103,102,103,142,164,165,165,165,165,
142,142,142,142,142,142,102,103,112,113,112,113,112,142,54,56,142,133,112,113,112,113,102,103,142,207,208,208,208,208,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,217,218,218,218,218,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,142,142,142,142,142,
142,142,142,142,142,142,102,103,142,142,142,142,142,142,54,56,142,142,142,142,142,142,102,103,142,142,142,142,142,142,
142,142,142,142,142,142,102,103,102,103,102,103,122,142,54,56,142,123,102,103,102,103,102,103,142,142,142,142,142,142,
142,142,142,142,142,142,112,113,112,113,112,113,112,142,54,56,142,133,112,113,112,113,112,113,142,142,142,142,142,142,
142,2,142,142,142,142,142,142,142,142,142,142,142,142,54,56,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,54,56,142,142,142,142,142,142,142,142,142,71,73,142,142,142,
142,142,142,142,142,142,142,142,142,142,41,42,43,142,54,56,142,41,42,43,142,142,142,142,142,91,93,142,142,142,
142,142,142,142,142,142,142,142,142,142,51,52,53,142,54,56,142,51,52,53,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,61,62,63,142,54,56,142,61,62,63,142,44,45,45,45,45,45,46,142,142,
142,2,142,142,142,142,1,142,142,142,142,142,142,142,54,56,142,142,142,142,142,54,10,10,10,10,10,56,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,54,55,65,65,65,65,65,55,10,10,10,10,10,56,142,142,
142,142,142,142,142,142,142,2,142,142,142,142,142,142,54,56,142,142,142,142,142,54,10,10,10,10,10,56,142,142,
36,36,36,36,36,36,38,142,142,142,41,42,43,142,54,56,142,41,42,43,142,64,65,65,65,65,65,66,142,142,
26,26,26,26,26,26,25,142,142,142,51,52,53,142,54,56,142,51,52,53,142,142,142,142,142,142,142,142,142,142,
26,26,26,26,26,26,25,142,2,142,61,62,63,142,54,56,142,61,62,63,142,142,142,142,142,142,142,142,142,142,
26,26,26,26,26,26,25,142,142,142,142,142,142,142,54,56,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
16,16,16,17,26,26,35,36,36,36,38,142,142,142,54,56,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,29,16,16,17,26,26,26,25,142,142,142,54,56,142,142,142,142,142,142,142,142,142,142,142,142,142,2,
142,1,142,142,142,142,27,26,26,26,25,142,142,142,54,56,142,41,42,43,142,142,142,2,142,142,142,142,142,142,
2,142,142,2,142,142,27,26,26,26,25,2,142,142,54,56,142,51,52,53,142,142,142,142,142,142,142,142,142,142,
142,142,1,1,142,142,27,26,26,26,25,142,142,142,54,56,142,61,62,63,142,142,142,142,142,2,142,142,142,142,
142,142,142,142,142,142,27,26,26,26,25,142,142,142,54,56,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
0,0,0,0,0,0,40,40,0,0,0,111,0,0,0,0,0,0,111,0,0,0,40,40,0,40,0,0,0,0,
0,0,0,0,110,0,40,40,0,0,180,162,0,0,144,149,0,0,162,180,0,0,40,40,0,40,0,0,0,0,
0,0,0,0,0,0,40,40,0,0,190,111,0,145,146,147,148,0,111,190,0,0,40,40,0,40,0,0,0,0,
0,116,116,0,0,0,40,40,0,0,50,162,154,155,156,157,158,159,162,50,0,0,40,40,0,40,0,0,0,0,
0,0,110,105,0,0,40,40,0,0,0,111,164,165,0,0,168,169,111,0,0,0,40,40,0,40,40,40,40,40,
0,106,0,0,0,0,40,40,40,40,40,40,40,166,0,0,167,40,40,40,40,40,40,40,201,40,0,0,0,0,
0,0,0,0,162,0,40,40,40,40,180,162,40,135,144,149,136,40,162,180,40,40,40,40,0,40,0,0,0,0,
162,0,0,0,111,0,40,40,0,0,190,111,0,145,146,147,148,0,111,190,0,0,40,40,0,40,40,40,40,40,
111,0,115,0,0,0,40,40,0,0,50,162,154,155,156,157,158,159,162,50,0,0,40,40,0,0,0,0,0,0,
0,0,0,0,0,122,40,40,0,0,0,111,164,165,0,0,168,169,111,0,0,0,40,40,122,0,134,0,0,0,
0,0,0,0,0,0,40,40,40,40,40,40,40,166,0,0,167,40,40,40,40,40,40,40,0,0,0,133,133,0,
0,0,130,0,0,122,40,40,40,40,40,40,40,135,0,0,136,40,40,40,40,40,40,40,122,0,0,0,0,0,
0,0,0,0,0,0,122,0,122,0,172,173,174,0,0,0,0,172,173,174,0,122,0,122,0,0,0,0,0,0,
0,0,0,0,0,0,0,129,0,0,182,183,184,0,0,0,0,182,183,184,0,0,0,0,0,0,0,0,0,0,
0,132,0,0,0,0,113,127,129,0,192,193,194,0,0,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,
0,0,138,0,0,0,0,114,127,0,10,81,11,0,0,0,0,10,81,11,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,
0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,92,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,172,173,174,0,0,0,0,172,173,174,0,0,0,100,101,102,0,0,0,0,
0,0,0,0,131,0,0,0,0,0,182,183,184,0,0,0,0,182,183,184,0,0,0,0,0,0,0,0,0,0,
40,40,40,40,40,40,40,0,0,0,192,193,194,0,0,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,0,0,0,10,81,11,0,0,0,0,10,81,11,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,
40,40,40,0,0,0,0,40,40,40,40,0,123,0,0,0,0,172,173,174,0,0,121,0,0,0,0,0,0,0,
0,0,0,40,40,40,0,0,0,0,40,0,0,0,0,0,0,182,183,184,0,0,0,0,0,120,0,0,0,0,
139,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,10,81,11,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,139,139,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
