85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,4,104,95,95,95,95,95,95,95,106,4,
85,85,85,85,85,85,4,4,4,4,85,85,85,4,85,85,85,85,85,4,86,78,78,78,78,78,78,78,84,4,
85,85,85,85,4,4,85,85,85,85,85,85,85,85,4,85,85,85,85,4,86,88,88,88,88,88,88,88,84,85,
85,85,85,4,85,85,4,85,85,4,4,4,85,85,85,4,85,85,85,4,86,98,98,98,98,98,98,98,84,85,
85,85,4,85,85,4,85,85,85,85,85,85,4,4,85,85,4,85,85,4,86,60,70,70,70,70,70,60,84,85,
85,4,85,85,4,85,85,4,4,4,85,4,85,85,4,85,4,85,85,4,86,60,70,70,70,70,70,60,84,85,
85,85,85,85,4,85,4,85,85,85,85,85,4,85,85,4,85,4,85,4,86,60,70,70,70,70,70,60,84,85,
85,85,85,4,85,4,85,85,85,4,4,85,85,4,85,85,85,4,85,4,86,60,70,70,70,70,70,60,84,85,
85,85,85,4,85,85,85,4,85,85,85,85,85,4,85,85,85,4,85,4,86,60,70,70,70,70,70,60,84,85,
85,4,85,4,85,4,85,4,85,85,85,4,85,4,85,4,85,4,85,4,124,75,75,76,70,74,75,75,126,4,
85,4,85,85,85,4,85,85,85,85,85,4,85,85,85,4,85,85,85,4,85,85,85,124,75,126,85,85,85,4,
85,4,85,85,85,4,85,85,4,4,85,85,85,4,85,4,85,85,85,4,85,85,85,85,85,85,85,4,4,4,
85,4,85,4,85,85,4,85,85,85,85,85,4,85,4,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,
85,85,4,85,4,85,85,4,85,4,4,4,85,85,4,85,85,4,85,4,85,85,85,85,85,85,85,85,85,4,
85,85,4,85,85,4,4,85,85,85,85,85,85,4,85,85,4,85,85,4,85,85,85,85,85,85,85,85,85,85,
85,85,85,4,85,85,85,4,4,4,85,85,4,85,85,4,85,85,85,4,85,85,85,85,85,85,85,85,85,85,
85,85,85,85,4,85,85,85,85,85,85,85,85,4,4,85,85,85,85,4,85,85,85,85,85,85,85,85,85,85,
85,85,85,85,85,4,85,85,85,4,4,4,4,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,85,85,85,85,85,85,85,4,4,4,
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,4,
85,85,4,85,85,4,85,4,85,4,85,4,85,85,4,85,85,4,85,4,85,4,4,4,85,85,85,85,85,4,
85,4,85,4,85,4,85,4,85,4,4,4,85,4,85,4,85,4,4,4,85,4,4,85,85,85,85,85,85,85,
85,4,4,4,85,4,4,4,85,85,4,85,85,4,4,4,85,4,4,4,85,4,85,85,85,85,85,85,85,85,
85,4,85,4,85,4,85,4,85,85,4,85,85,4,85,4,85,4,85,4,85,4,4,4,85,85,85,85,85,85,
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,
85,85,85,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,
85,85,85,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,85,85,85,85,85,85,85,85,85,4,
4,4,85,85,85,85,85,4,4,4,4,4,85,85,85,85,85,4,4,4,4,4,85,85,85,85,85,4,4,4,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,70,0,73,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,87,88,89,40,40,40,161,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,97,98,99,0,0,0,82,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,107,108,109,0,0,0,0,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,104,103,104,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,116,0,0,0,0,0,0,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,40,40,40,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
